simulation,match_id,team_a,team_b,ga,gb,outcome,winner,loser
169,27,Canada,Qatar,1,0,H,Canada,
169,28,Mexico,South Korea,1,2,A,South Korea,
169,29,Turkey,Paraguay,1,0,H,Turkey,
169,30,USA,Australia,3,0,H,USA,
169,31,Scotland,Morocco,1,1,D,,
169,32,Brazil,Haiti,1,4,A,Haiti,
169,33,Tunisia,Japan,0,1,A,Japan,
169,34,Netherlands,Sweden,0,5,A,Sweden,
169,35,Germany,Côte d'Ivoire,0,0,D,,
169,36,Ecuador,Curaçao,2,0,H,Ecuador,
169,37,Spain,Saudi Arabia,1,1,D,,
169,38,Belgium,Iran,0,0,D,,
169,39,Uruguay,Cabo Verde,2,2,D,,
169,40,New Zealand,Egypt,0,6,A,Egypt,
169,41,Argentina,Austria,4,0,H,Argentina,
169,42,France,Iraq,1,1,D,,
169,43,Norway,Senegal,1,1,D,,
169,44,Jordan,Algeria,0,7,A,Algeria,
169,45,Portugal,Uzbekistan,2,0,H,Portugal,
169,46,England,Ghana,0,0,D,,
169,47,Panama,Croatia,0,1,A,Croatia,
169,48,Colombia,DR Congo,4,1,H,Colombia,
169,49,Switzerland,Canada,3,0,H,Switzerland,
169,50,Bosnia and Herzegovina,Qatar,1,1,D,,
169,51,Scotland,Brazil,0,3,A,Brazil,
169,52,Morocco,Haiti,1,0,H,Morocco,
169,53,Czech Republic,Mexico,3,3,D,,
169,54,South Africa,South Korea,1,1,D,,
169,55,Curaçao,Côte d'Ivoire,0,2,A,Côte d'Ivoire,
169,56,Ecuador,Germany,2,8,A,Germany,
169,57,Japan,Sweden,0,0,D,,
169,58,Tunisia,Netherlands,2,4,A,Netherlands,
169,59,USA,Turkey,7,0,H,USA,
169,60,Paraguay,Australia,2,2,D,,
169,61,Norway,France,0,3,A,France,
169,62,Senegal,Iraq,4,1,H,Senegal,
169,63,Cabo Verde,Saudi Arabia,2,2,D,,
169,64,Uruguay,Spain,0,3,A,Spain,
169,65,Egypt,Iran,0,1,A,Iran,
169,66,New Zealand,Belgium,0,4,A,Belgium,
169,67,Panama,England,1,3,A,England,
169,68,Croatia,Ghana,1,1,D,,
169,69,Colombia,Portugal,2,3,A,Portugal,
169,70,DR Congo,Uzbekistan,0,2,A,Uzbekistan,
169,71,Algeria,Austria,0,4,A,Austria,
169,72,Jordan,Argentina,1,1,D,,
169,73,South Korea,Canada,2,2,D,South Korea,Canada
169,74,Morocco,Netherlands,0,0,D,Morocco,Netherlands
169,75,Germany,Australia,0,1,A,Australia,Germany
169,76,Sweden,Brazil,1,2,A,Brazil,Sweden
169,77,Côte d'Ivoire,Senegal,0,0,D,Senegal,Côte d'Ivoire
169,78,France,Scotland,1,1,D,France,Scotland
169,79,Czech Republic,Japan,4,0,H,Czech Republic,Japan
169,80,England,Uzbekistan,0,0,D,England,Uzbekistan
169,81,Belgium,Mexico,1,0,H,Belgium,Mexico
169,82,USA,Algeria,2,0,H,USA,Algeria
169,83,Colombia,Croatia,3,1,H,Colombia,Croatia
169,84,Spain,Jordan,3,1,H,Spain,Jordan
169,85,Switzerland,Iran,3,1,H,Switzerland,Iran
169,86,Paraguay,Egypt,0,0,D,Paraguay,Egypt
169,87,Argentina,Saudi Arabia,1,1,D,Argentina,Saudi Arabia
169,88,Portugal,Ghana,2,2,D,Portugal,Ghana
169,89,South Korea,Australia,0,4,A,Australia,South Korea
169,90,Morocco,Senegal,1,1,D,Morocco,Senegal
169,91,Brazil,France,1,1,D,Brazil,France
169,92,Czech Republic,England,1,2,A,England,Czech Republic
169,93,Colombia,Spain,0,5,A,Spain,Colombia
169,94,Belgium,USA,2,0,H,Belgium,USA
169,95,Paraguay,Portugal,2,2,D,Portugal,Paraguay
169,96,Switzerland,Argentina,0,0,D,Argentina,Switzerland
169,97,Australia,Morocco,0,4,A,Morocco,Australia
169,98,Spain,Belgium,1,0,H,Spain,Belgium
169,99,Brazil,England,3,0,H,Brazil,England
169,100,Portugal,Argentina,1,2,A,Argentina,Portugal
169,101,Morocco,Spain,0,1,A,Spain,Morocco
169,102,Brazil,Argentina,2,0,H,Brazil,Argentina
169,103,Morocco,Argentina,0,1,A,Argentina,Morocco
169,104,Spain,Brazil,0,0,D,Spain,Brazil
170,1,Mexico,South Africa,3,1,H,Mexico,
170,2,South Korea,Czech Republic,0,1,A,Czech Republic,
170,3,Canada,Bosnia and Herzegovina,2,3,A,Bosnia and Herzegovina,
170,4,USA,Paraguay,1,7,A,Paraguay,
170,5,Australia,Turkey,1,0,H,Australia,
170,6,Qatar,Switzerland,2,2,D,,
170,7,Brazil,Morocco,0,0,D,,
170,8,Haiti,Scotland,0,3,A,Scotland,
170,9,Germany,Curaçao,3,0,H,Germany,
170,10,Netherlands,Japan,2,0,H,Netherlands,
170,11,Côte d'Ivoire,Ecuador,1,0,H,Côte d'Ivoire,
170,12,Sweden,Tunisia,0,0,D,,
170,13,Spain,Cabo Verde,1,1,D,,
170,14,Belgium,Egypt,2,1,H,Belgium,
170,15,Saudi Arabia,Uruguay,2,7,A,Uruguay,
170,16,Iran,New Zealand,0,1,A,New Zealand,
170,17,Austria,Jordan,0,1,A,Jordan,
170,18,France,Senegal,0,2,A,Senegal,
170,19,Iraq,Norway,1,0,H,Iraq,
170,20,Argentina,Algeria,2,0,H,Argentina,
170,21,Portugal,DR Congo,2,0,H,Portugal,
170,22,England,Croatia,5,0,H,England,
170,23,Ghana,Panama,0,1,A,Panama,
170,24,Uzbekistan,Colombia,0,3,A,Colombia,
170,25,Czech Republic,South Africa,0,4,A,South Africa,
170,26,Switzerland,Bosnia and Herzegovina,4,0,H,Switzerland,
170,27,Canada,Qatar,1,1,D,,
170,28,Mexico,South Korea,2,1,H,Mexico,
170,29,Turkey,Paraguay,1,2,A,Paraguay,
170,30,USA,Australia,0,2,A,Australia,
170,31,Scotland,Morocco,1,2,A,Morocco,
170,32,Brazil,Haiti,2,0,H,Brazil,
170,33,Tunisia,Japan,0,4,A,Japan,
170,34,Netherlands,Sweden,0,0,D,,
170,35,Germany,Côte d'Ivoire,2,0,H,Germany,
170,36,Ecuador,Curaçao,3,0,H,Ecuador,
170,37,Spain,Saudi Arabia,0,0,D,,
170,38,Belgium,Iran,1,2,A,Iran,
170,39,Uruguay,Cabo Verde,5,1,H,Uruguay,
170,40,New Zealand,Egypt,2,1,H,New Zealand,
170,41,Argentina,Austria,2,0,H,Argentina,
170,42,France,Iraq,6,0,H,France,
170,43,Norway,Senegal,0,1,A,Senegal,
170,44,Jordan,Algeria,1,2,A,Algeria,
170,45,Portugal,Uzbekistan,0,3,A,Uzbekistan,
170,46,England,Ghana,1,1,D,,
170,47,Panama,Croatia,0,0,D,,
170,48,Colombia,DR Congo,2,0,H,Colombia,
170,49,Switzerland,Canada,3,2,H,Switzerland,
170,50,Bosnia and Herzegovina,Qatar,0,2,A,Qatar,
170,51,Scotland,Brazil,0,1,A,Brazil,
170,52,Morocco,Haiti,2,0,H,Morocco,
170,53,Czech Republic,Mexico,1,4,A,Mexico,
170,54,South Africa,South Korea,1,1,D,,
170,55,Curaçao,Côte d'Ivoire,5,1,H,Curaçao,
170,56,Ecuador,Germany,0,1,A,Germany,
170,57,Japan,Sweden,14,0,H,Japan,
170,58,Tunisia,Netherlands,1,2,A,Netherlands,
170,59,USA,Turkey,0,0,D,,
170,60,Paraguay,Australia,2,2,D,,
170,61,Norway,France,1,0,H,Norway,
170,62,Senegal,Iraq,1,0,H,Senegal,
170,63,Cabo Verde,Saudi Arabia,2,1,H,Cabo Verde,
170,64,Uruguay,Spain,1,2,A,Spain,
170,65,Egypt,Iran,0,0,D,,
170,66,New Zealand,Belgium,1,2,A,Belgium,
170,67,Panama,England,6,1,H,Panama,
170,68,Croatia,Ghana,1,0,H,Croatia,
170,69,Colombia,Portugal,0,5,A,Portugal,
170,70,DR Congo,Uzbekistan,2,0,H,DR Congo,
170,71,Algeria,Austria,0,0,D,,
170,72,Jordan,Argentina,2,1,H,Jordan,
170,73,South Africa,Qatar,0,2,A,Qatar,South Africa
170,74,Morocco,Japan,2,3,A,Japan,Morocco
170,75,Germany,Scotland,1,1,D,Scotland,Germany
170,76,Netherlands,Brazil,0,0,D,Brazil,Netherlands
170,77,Ecuador,France,0,1,A,France,Ecuador
170,78,Senegal,Iran,0,1,A,Iran,Senegal
170,79,Mexico,Cabo Verde,1,1,D,Cabo Verde,Mexico
170,80,Panama,Uzbekistan,3,1,H,Panama,Uzbekistan
170,81,Belgium,Norway,0,0,D,Belgium,Norway
170,82,Paraguay,Algeria,5,0,H,Paraguay,Algeria
170,83,Colombia,England,0,0,D,England,Colombia
170,84,Uruguay,Jordan,1,2,A,Jordan,Uruguay
170,85,Switzerland,Curaçao,6,0,H,Switzerland,Curaçao
170,86,Australia,New Zealand,0,0,D,Australia,New Zealand
170,87,Argentina,Spain,1,2,A,Spain,Argentina
170,88,Portugal,Croatia,1,0,H,Portugal,Croatia
170,89,Qatar,Scotland,0,1,A,Scotland,Qatar
170,90,Japan,France,0,0,D,Japan,France
170,91,Brazil,Iran,1,1,D,Iran,Brazil
170,92,Cabo Verde,Panama,0,1,A,Panama,Cabo Verde
170,93,England,Jordan,3,0,H,England,Jordan
170,94,Belgium,Paraguay,1,1,D,Paraguay,Belgium
170,95,Australia,Portugal,0,1,A,Portugal,Australia
170,96,Switzerland,Spain,0,1,A,Spain,Switzerland
170,97,Scotland,Japan,1,2,A,Japan,Scotland
170,98,England,Paraguay,1,1,D,England,Paraguay
170,99,Iran,Panama,4,0,H,Iran,Panama
170,100,Portugal,Spain,1,2,A,Spain,Portugal
170,101,Japan,England,0,1,A,England,Japan
170,102,Iran,Spain,2,0,H,Iran,Spain
170,103,Japan,Spain,0,2,A,Spain,Japan
170,104,England,Iran,2,3,A,Iran,England
171,1,Mexico,South Africa,0,2,A,South Africa,
171,2,South Korea,Czech Republic,1,1,D,,
171,3,Canada,Bosnia and Herzegovina,1,1,D,,
171,4,USA,Paraguay,0,1,A,Paraguay,
171,5,Australia,Turkey,2,2,D,,
171,6,Qatar,Switzerland,1,2,A,Switzerland,
171,7,Brazil,Morocco,4,1,H,Brazil,
171,8,Haiti,Scotland,1,2,A,Scotland,
171,9,Germany,Curaçao,3,0,H,Germany,
171,10,Netherlands,Japan,2,0,H,Netherlands,
171,11,Côte d'Ivoire,Ecuador,1,2,A,Ecuador,
171,12,Sweden,Tunisia,0,0,D,,
171,13,Spain,Cabo Verde,3,1,H,Spain,
171,14,Belgium,Egypt,1,1,D,,
171,15,Saudi Arabia,Uruguay,1,4,A,Uruguay,
171,16,Iran,New Zealand,1,1,D,,
171,17,Austria,Jordan,1,1,D,,
171,18,France,Senegal,1,1,D,,
171,19,Iraq,Norway,0,1,A,Norway,
171,20,Argentina,Algeria,1,1,D,,
171,21,Portugal,DR Congo,4,1,H,Portugal,
171,22,England,Croatia,1,0,H,England,
171,23,Ghana,Panama,2,1,H,Ghana,
171,24,Uzbekistan,Colombia,1,2,A,Colombia,
171,25,Czech Republic,South Africa,3,1,H,Czech Republic,
171,26,Switzerland,Bosnia and Herzegovina,3,1,H,Switzerland,
171,27,Canada,Qatar,1,0,H,Canada,
171,28,Mexico,South Korea,6,1,H,Mexico,
171,29,Turkey,Paraguay,1,1,D,,
171,30,USA,Australia,2,1,H,USA,
171,31,Scotland,Morocco,0,3,A,Morocco,
171,32,Brazil,Haiti,3,0,H,Brazil,
171,33,Tunisia,Japan,0,1,A,Japan,
171,34,Netherlands,Sweden,1,0,H,Netherlands,
171,35,Germany,Côte d'Ivoire,4,2,H,Germany,
171,36,Ecuador,Curaçao,0,2,A,Curaçao,
171,37,Spain,Saudi Arabia,0,0,D,,
171,38,Belgium,Iran,0,0,D,,
171,39,Uruguay,Cabo Verde,1,2,A,Cabo Verde,
171,40,New Zealand,Egypt,0,4,A,Egypt,
171,41,Argentina,Austria,0,0,D,,
171,42,France,Iraq,1,0,H,France,
171,43,Norway,Senegal,1,1,D,,
171,44,Jordan,Algeria,0,2,A,Algeria,
171,45,Portugal,Uzbekistan,2,0,H,Portugal,
171,46,England,Ghana,2,0,H,England,
171,47,Panama,Croatia,1,1,D,,
171,48,Colombia,DR Congo,0,2,A,DR Congo,
171,49,Switzerland,Canada,1,0,H,Switzerland,
171,50,Bosnia and Herzegovina,Qatar,1,1,D,,
171,51,Scotland,Brazil,0,1,A,Brazil,
171,52,Morocco,Haiti,1,7,A,Haiti,
171,53,Czech Republic,Mexico,3,1,H,Czech Republic,
171,54,South Africa,South Korea,0,6,A,South Korea,
171,55,Curaçao,Côte d'Ivoire,1,5,A,Côte d'Ivoire,
171,56,Ecuador,Germany,1,1,D,,
171,57,Japan,Sweden,0,0,D,,
171,58,Tunisia,Netherlands,0,4,A,Netherlands,
171,59,USA,Turkey,0,3,A,Turkey,
171,60,Paraguay,Australia,1,1,D,,
171,61,Norway,France,2,2,D,,
171,62,Senegal,Iraq,2,0,H,Senegal,
171,63,Cabo Verde,Saudi Arabia,1,1,D,,
171,64,Uruguay,Spain,0,0,D,,
171,65,Egypt,Iran,2,2,D,,
171,66,New Zealand,Belgium,1,2,A,Belgium,
171,67,Panama,England,0,2,A,England,
171,68,Croatia,Ghana,2,0,H,Croatia,
171,69,Colombia,Portugal,0,0,D,,
171,70,DR Congo,Uzbekistan,0,3,A,Uzbekistan,
171,71,Algeria,Austria,1,2,A,Austria,
171,72,Jordan,Argentina,0,3,A,Argentina,
171,73,South Korea,Canada,1,1,D,South Korea,Canada
171,74,Brazil,Japan,1,1,D,Japan,Brazil
171,75,Germany,Mexico,1,1,D,Germany,Mexico
171,76,Netherlands,Haiti,2,2,D,Netherlands,Haiti
171,77,Ecuador,France,1,1,D,France,Ecuador
171,78,Senegal,Cabo Verde,3,0,H,Senegal,Cabo Verde
171,79,Czech Republic,Norway,1,1,D,Czech Republic,Norway
171,80,England,Uzbekistan,2,2,D,England,Uzbekistan
171,81,Egypt,Côte d'Ivoire,2,0,H,Egypt,Côte d'Ivoire
171,82,Turkey,Algeria,3,1,H,Turkey,Algeria
171,83,Colombia,Croatia,0,2,A,Croatia,Colombia
171,84,Spain,Austria,1,0,H,Spain,Austria
171,85,Switzerland,Iran,2,2,D,Switzerland,Iran
171,86,Paraguay,Belgium,3,2,H,Paraguay,Belgium
171,87,Argentina,Uruguay,3,1,H,Argentina,Uruguay
171,88,Portugal,USA,1,3,A,USA,Portugal
171,89,South Korea,Germany,2,5,A,Germany,South Korea
171,90,Japan,France,0,1,A,France,Japan
171,91,Netherlands,Senegal,1,1,D,Senegal,Netherlands
171,92,Czech Republic,England,1,1,D,England,Czech Republic
171,93,Croatia,Spain,0,1,A,Spain,Croatia
171,94,Egypt,Turkey,1,2,A,Turkey,Egypt
171,95,Paraguay,USA,0,1,A,USA,Paraguay
171,96,Switzerland,Argentina,2,4,A,Argentina,Switzerland
171,97,Germany,France,0,11,A,France,Germany
171,98,Spain,Turkey,2,0,H,Spain,Turkey
171,99,Senegal,England,0,0,D,England,Senegal
171,100,USA,Argentina,1,8,A,Argentina,USA
171,101,France,Spain,4,2,H,France,Spain
171,102,England,Argentina,0,0,D,Argentina,England
171,103,Spain,England,1,1,D,Spain,England
171,104,France,Argentina,0,0,D,Argentina,France
172,1,Mexico,South Africa,4,1,H,Mexico,
172,2,South Korea,Czech Republic,2,2,D,,
172,3,Canada,Bosnia and Herzegovina,0,0,D,,
172,4,USA,Paraguay,1,0,H,USA,
172,5,Australia,Turkey,1,1,D,,
172,6,Qatar,Switzerland,0,1,A,Switzerland,
172,7,Brazil,Morocco,3,1,H,Brazil,
172,8,Haiti,Scotland,0,1,A,Scotland,
172,9,Germany,Curaçao,4,1,H,Germany,
172,10,Netherlands,Japan,0,1,A,Japan,
172,11,Côte d'Ivoire,Ecuador,1,1,D,,
172,12,Sweden,Tunisia,3,1,H,Sweden,
172,13,Spain,Cabo Verde,1,0,H,Spain,
172,14,Belgium,Egypt,0,0,D,,
172,15,Saudi Arabia,Uruguay,1,2,A,Uruguay,
172,16,Iran,New Zealand,1,2,A,New Zealand,
172,17,Austria,Jordan,2,0,H,Austria,
172,18,France,Senegal,0,0,D,,
172,19,Iraq,Norway,0,0,D,,
172,20,Argentina,Algeria,4,1,H,Argentina,
172,21,Portugal,DR Congo,1,0,H,Portugal,
172,22,England,Croatia,0,11,A,Croatia,
172,23,Ghana,Panama,0,4,A,Panama,
172,24,Uzbekistan,Colombia,1,1,D,,
172,25,Czech Republic,South Africa,2,2,D,,
172,26,Switzerland,Bosnia and Herzegovina,0,2,A,Bosnia and Herzegovina,
172,27,Canada,Qatar,3,1,H,Canada,
172,28,Mexico,South Korea,3,0,H,Mexico,
172,29,Turkey,Paraguay,3,0,H,Turkey,
172,30,USA,Australia,3,0,H,USA,
172,31,Scotland,Morocco,0,0,D,,
172,32,Brazil,Haiti,1,2,A,Haiti,
172,33,Tunisia,Japan,2,1,H,Tunisia,
172,34,Netherlands,Sweden,1,3,A,Sweden,
172,35,Germany,Côte d'Ivoire,0,3,A,Côte d'Ivoire,
172,36,Ecuador,Curaçao,1,1,D,,
172,37,Spain,Saudi Arabia,0,0,D,,
172,38,Belgium,Iran,1,1,D,,
172,39,Uruguay,Cabo Verde,2,0,H,Uruguay,
172,40,New Zealand,Egypt,0,1,A,Egypt,
172,41,Argentina,Austria,3,0,H,Argentina,
172,42,France,Iraq,1,1,D,,
172,43,Norway,Senegal,1,1,D,,
172,44,Jordan,Algeria,0,1,A,Algeria,
172,45,Portugal,Uzbekistan,2,1,H,Portugal,
172,46,England,Ghana,1,1,D,,
172,47,Panama,Croatia,0,1,A,Croatia,
172,48,Colombia,DR Congo,1,1,D,,
172,49,Switzerland,Canada,1,1,D,,
172,50,Bosnia and Herzegovina,Qatar,2,2,D,,
172,51,Scotland,Brazil,0,0,D,,
172,52,Morocco,Haiti,3,1,H,Morocco,
172,53,Czech Republic,Mexico,1,1,D,,
172,54,South Africa,South Korea,0,1,A,South Korea,
172,55,Curaçao,Côte d'Ivoire,0,0,D,,
172,56,Ecuador,Germany,1,0,H,Ecuador,
172,57,Japan,Sweden,1,1,D,,
172,58,Tunisia,Netherlands,1,4,A,Netherlands,
172,59,USA,Turkey,0,2,A,Turkey,
172,60,Paraguay,Australia,0,4,A,Australia,
172,61,Norway,France,2,0,H,Norway,
172,62,Senegal,Iraq,1,0,H,Senegal,
172,63,Cabo Verde,Saudi Arabia,2,3,A,Saudi Arabia,
172,64,Uruguay,Spain,0,1,A,Spain,
172,65,Egypt,Iran,5,0,H,Egypt,
172,66,New Zealand,Belgium,1,2,A,Belgium,
172,67,Panama,England,0,1,A,England,
172,68,Croatia,Ghana,2,0,H,Croatia,
172,69,Colombia,Portugal,2,2,D,,
172,70,DR Congo,Uzbekistan,0,3,A,Uzbekistan,
172,71,Algeria,Austria,1,1,D,,
172,72,Jordan,Argentina,1,2,A,Argentina,
172,73,South Korea,Canada,4,0,H,South Korea,Canada
172,74,Scotland,Japan,0,2,A,Japan,Scotland
172,75,Côte d'Ivoire,Netherlands,0,4,A,Netherlands,Côte d'Ivoire
172,76,Sweden,Brazil,0,2,A,Brazil,Sweden
172,77,Ecuador,Senegal,0,0,D,Senegal,Ecuador
172,78,Norway,Australia,1,1,D,Norway,Australia
172,79,Mexico,Morocco,0,2,A,Morocco,Mexico
172,80,Croatia,Saudi Arabia,1,2,A,Saudi Arabia,Croatia
172,81,Egypt,Czech Republic,1,1,D,Egypt,Czech Republic
172,82,Turkey,Switzerland,0,0,D,Switzerland,Turkey
172,83,Uzbekistan,England,0,2,A,England,Uzbekistan
172,84,Spain,Austria,1,0,H,Spain,Austria
172,85,Bosnia and Herzegovina,Algeria,2,1,H,Bosnia and Herzegovina,Algeria
172,86,USA,Belgium,0,1,A,Belgium,USA
172,87,Argentina,Uruguay,0,0,D,Argentina,Uruguay
172,88,Portugal,Panama,1,0,H,Portugal,Panama
172,89,South Korea,Netherlands,2,2,D,South Korea,Netherlands
172,90,Japan,Senegal,1,7,A,Senegal,Japan
172,91,Brazil,Norway,0,2,A,Norway,Brazil
172,92,Morocco,Saudi Arabia,8,0,H,Morocco,Saudi Arabia
172,93,England,Spain,0,1,A,Spain,England
172,94,Egypt,Switzerland,1,4,A,Switzerland,Egypt
172,95,Belgium,Portugal,0,3,A,Portugal,Belgium
172,96,Bosnia and Herzegovina,Argentina,0,2,A,Argentina,Bosnia and Herzegovina
172,97,South Korea,Senegal,3,0,H,South Korea,Senegal
172,98,Spain,Switzerland,1,1,D,Spain,Switzerland
172,99,Norway,Morocco,1,1,D,Norway,Morocco
172,100,Portugal,Argentina,2,2,D,Argentina,Portugal
172,101,South Korea,Spain,0,1,A,Spain,South Korea
172,102,Norway,Argentina,1,2,A,Argentina,Norway
172,103,South Korea,Norway,1,2,A,Norway,South Korea
172,104,Spain,Argentina,2,1,H,Spain,Argentina
173,1,Mexico,South Africa,2,1,H,Mexico,
173,2,South Korea,Czech Republic,1,2,A,Czech Republic,
173,3,Canada,Bosnia and Herzegovina,1,2,A,Bosnia and Herzegovina,
173,4,USA,Paraguay,4,0,H,USA,
173,5,Australia,Turkey,2,0,H,Australia,
173,6,Qatar,Switzerland,1,1,D,,
173,7,Brazil,Morocco,1,1,D,,
173,8,Haiti,Scotland,0,0,D,,
173,9,Germany,Curaçao,0,1,A,Curaçao,
173,10,Netherlands,Japan,1,1,D,,
173,11,Côte d'Ivoire,Ecuador,4,0,H,Côte d'Ivoire,
173,12,Sweden,Tunisia,2,0,H,Sweden,
173,13,Spain,Cabo Verde,1,2,A,Cabo Verde,
173,14,Belgium,Egypt,0,0,D,,
173,15,Saudi Arabia,Uruguay,0,1,A,Uruguay,
173,16,Iran,New Zealand,2,0,H,Iran,
173,17,Austria,Jordan,1,0,H,Austria,
173,18,France,Senegal,3,1,H,France,
173,19,Iraq,Norway,1,2,A,Norway,
173,20,Argentina,Algeria,1,1,D,,
173,21,Portugal,DR Congo,1,1,D,,
173,22,England,Croatia,0,0,D,,
173,23,Ghana,Panama,0,2,A,Panama,
173,24,Uzbekistan,Colombia,0,0,D,,
173,25,Czech Republic,South Africa,2,2,D,,
173,26,Switzerland,Bosnia and Herzegovina,3,1,H,Switzerland,
173,27,Canada,Qatar,5,2,H,Canada,
173,28,Mexico,South Korea,2,1,H,Mexico,
173,29,Turkey,Paraguay,4,1,H,Turkey,
173,30,USA,Australia,3,3,D,,
173,31,Scotland,Morocco,2,3,A,Morocco,
173,32,Brazil,Haiti,2,2,D,,
173,33,Tunisia,Japan,0,4,A,Japan,
173,34,Netherlands,Sweden,8,0,H,Netherlands,
173,35,Germany,Côte d'Ivoire,2,1,H,Germany,
173,36,Ecuador,Curaçao,1,1,D,,
173,37,Spain,Saudi Arabia,4,0,H,Spain,
173,38,Belgium,Iran,1,1,D,,
173,39,Uruguay,Cabo Verde,0,0,D,,
173,40,New Zealand,Egypt,4,0,H,New Zealand,
173,41,Argentina,Austria,1,1,D,,
173,42,France,Iraq,3,0,H,France,
173,43,Norway,Senegal,0,0,D,,
173,44,Jordan,Algeria,0,0,D,,
173,45,Portugal,Uzbekistan,0,1,A,Uzbekistan,
173,46,England,Ghana,1,1,D,,
173,47,Panama,Croatia,2,3,A,Croatia,
173,48,Colombia,DR Congo,1,0,H,Colombia,
173,49,Switzerland,Canada,0,2,A,Canada,
173,50,Bosnia and Herzegovina,Qatar,0,20,A,Qatar,
173,51,Scotland,Brazil,0,2,A,Brazil,
173,52,Morocco,Haiti,4,0,H,Morocco,
173,53,Czech Republic,Mexico,1,0,H,Czech Republic,
173,54,South Africa,South Korea,0,0,D,,
173,55,Curaçao,Côte d'Ivoire,1,2,A,Côte d'Ivoire,
173,56,Ecuador,Germany,1,1,D,,
173,57,Japan,Sweden,3,2,H,Japan,
173,58,Tunisia,Netherlands,0,1,A,Netherlands,
173,59,USA,Turkey,4,2,H,USA,
173,60,Paraguay,Australia,3,3,D,,
173,61,Norway,France,0,3,A,France,
173,62,Senegal,Iraq,1,0,H,Senegal,
173,63,Cabo Verde,Saudi Arabia,0,2,A,Saudi Arabia,
173,64,Uruguay,Spain,1,1,D,,
173,65,Egypt,Iran,0,3,A,Iran,
173,66,New Zealand,Belgium,0,1,A,Belgium,
173,67,Panama,England,0,1,A,England,
173,68,Croatia,Ghana,1,1,D,,
173,69,Colombia,Portugal,0,0,D,,
173,70,DR Congo,Uzbekistan,0,5,A,Uzbekistan,
173,71,Algeria,Austria,1,1,D,,
173,72,Jordan,Argentina,5,0,H,Jordan,
173,73,Mexico,Qatar,2,4,A,Qatar,Mexico
173,74,Morocco,Japan,0,0,D,Morocco,Japan
173,75,Côte d'Ivoire,Switzerland,0,5,A,Switzerland,Côte d'Ivoire
173,76,Netherlands,Brazil,1,1,D,Netherlands,Brazil
173,77,Germany,Senegal,0,4,A,Senegal,Germany
173,78,France,Turkey,2,1,H,France,Turkey
173,79,Czech Republic,Curaçao,5,0,H,Czech Republic,Curaçao
173,80,Croatia,Cabo Verde,3,1,H,Croatia,Cabo Verde
173,81,Iran,Norway,0,4,A,Norway,Iran
173,82,USA,Algeria,6,0,H,USA,Algeria
173,83,Colombia,England,3,1,H,Colombia,England
173,84,Uruguay,Jordan,1,1,D,Jordan,Uruguay
173,85,Canada,New Zealand,2,0,H,Canada,New Zealand
173,86,Australia,Belgium,0,0,D,Australia,Belgium
173,87,Austria,Spain,0,2,A,Spain,Austria
173,88,Uzbekistan,Panama,1,1,D,Uzbekistan,Panama
173,89,Qatar,Switzerland,0,1,A,Switzerland,Qatar
173,90,Morocco,Senegal,0,1,A,Senegal,Morocco
173,91,Netherlands,France,0,2,A,France,Netherlands
173,92,Czech Republic,Croatia,0,0,D,Croatia,Czech Republic
173,93,Colombia,Jordan,2,2,D,Colombia,Jordan
173,94,Norway,USA,0,0,D,Norway,USA
173,95,Australia,Uzbekistan,2,1,H,Australia,Uzbekistan
173,96,Canada,Spain,0,2,A,Spain,Canada
173,97,Switzerland,Senegal,3,1,H,Switzerland,Senegal
173,98,Colombia,Norway,0,1,A,Norway,Colombia
173,99,France,Croatia,1,0,H,France,Croatia
173,100,Australia,Spain,2,1,H,Australia,Spain
173,101,Switzerland,Norway,1,2,A,Norway,Switzerland
173,102,France,Australia,1,0,H,France,Australia
173,103,Switzerland,Australia,0,0,D,Australia,Switzerland
173,104,Norway,France,4,2,H,Norway,France
174,1,Mexico,South Africa,2,3,A,South Africa,
174,2,South Korea,Czech Republic,1,3,A,Czech Republic,
174,3,Canada,Bosnia and Herzegovina,1,1,D,,
174,4,USA,Paraguay,1,1,D,,
174,5,Australia,Turkey,3,1,H,Australia,
174,6,Qatar,Switzerland,0,2,A,Switzerland,
174,7,Brazil,Morocco,1,0,H,Brazil,
174,8,Haiti,Scotland,1,2,A,Scotland,
174,9,Germany,Curaçao,1,0,H,Germany,
174,10,Netherlands,Japan,0,1,A,Japan,
174,11,Côte d'Ivoire,Ecuador,0,0,D,,
174,12,Sweden,Tunisia,1,1,D,,
174,13,Spain,Cabo Verde,2,0,H,Spain,
174,14,Belgium,Egypt,2,1,H,Belgium,
174,15,Saudi Arabia,Uruguay,2,3,A,Uruguay,
174,16,Iran,New Zealand,1,1,D,,
174,17,Austria,Jordan,1,1,D,,
174,18,France,Senegal,0,1,A,Senegal,
174,19,Iraq,Norway,0,3,A,Norway,
174,20,Argentina,Algeria,0,1,A,Algeria,
174,21,Portugal,DR Congo,1,0,H,Portugal,
174,22,England,Croatia,5,1,H,England,
174,23,Ghana,Panama,1,3,A,Panama,
174,24,Uzbekistan,Colombia,0,3,A,Colombia,
174,25,Czech Republic,South Africa,2,1,H,Czech Republic,
174,26,Switzerland,Bosnia and Herzegovina,8,0,H,Switzerland,
174,27,Canada,Qatar,1,0,H,Canada,
